Name,categories,Country,2016,2017,2018,2019,2020
Nepal,Grants revenue from foreign govts,NP,,,,0.225,0.0006
Nepal,Grants revenue from int orgs,NP,,,,0.5416,0.7678
Nepal,Grants revenue from other gen govt,NP,,,,0.0,0.0
Nepal,Other revenue,NP,,,,3.4636,5.501
Nepal,Revenue,NP,,,,24.5615,25.3314
Nepal,Social contributions,NP,,,,0.0,0.0
Nepal,Tax revenue,NP,,,,20.3313,19.0621
Nepal,Taxes on goods & services,NP,,,,11.5188,9.2168
Nepal,"Taxes on income, profits, & capital gains",NP,,,,4.8797,5.4821
Nepal,Taxes on int trade & transactions,NP,,,,3.714,3.1622
Nepal,Taxes on payroll & workforce,NP,,,,0.1556,0.1662
Nepal,Taxes on property,NP,,,,0.0028,0.9896
Netherlands,Customs & other import duties,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Grants revenue,NL,0.1273,0.1253,0.1233,0.1298,0.1289
Netherlands,Grants revenue from foreign govts,NL,0.0512,0.0423,0.0432,0.0428,0.0404
Netherlands,Grants revenue from int orgs,NL,0.0761,0.083,0.0801,0.087,0.0885
Netherlands,Grants revenue from other gen govt,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Other revenue,NL,4.2123,4.0403,3.9079,3.5312,3.2232
Netherlands,Revenue,NL,42.8135,42.9227,42.8718,42.9579,43.0874
Netherlands,Social contributions,NL,15.1744,14.2973,14.4362,13.9166,14.0995
Netherlands,Tax revenue,NL,23.2995,24.4598,24.4044,25.3802,25.6358
Netherlands,Taxes on goods & services,NL,10.5885,10.6006,10.7438,11.0962,11.1183
Netherlands,"Taxes on income, profits, & capital gains",NL,10.446,11.6184,11.4691,12.1767,12.1396
Netherlands,Taxes on int trade & transactions,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Taxes on payroll & workforce,NL,0.0748,0.0771,0.0727,0.061,0.1994
Netherlands,Taxes on property,NL,1.1211,1.1108,1.1004,1.0523,1.1587
New Zealand,Customs & other import duties,NZ,0.9158,0.8902,0.9047,0.879,0.9259
New Zealand,Grants revenue,NZ,0.1068,0.0882,0.0955,0.0985,0.1026
New Zealand,Grants revenue from foreign govts,NZ,0.1068,0.0882,0.0955,0.0985,0.1026
New Zealand,Grants revenue from int orgs,NZ,0.0,0.0,0.0,0.0,0.0
New Zealand,Grants revenue from other gen govt,NZ,0.0,-0.0,0.0,0.0,0.0
New Zealand,Other revenue,NZ,5.5367,5.2948,5.1445,5.1443,4.9165
New Zealand,Revenue,NZ,36.3299,35.959,35.8084,36.523,35.6446
New Zealand,Social contributions,NZ,0.7685,0.7204,0.6582,0.6776,0.6721
New Zealand,Tax revenue,NZ,29.9179,29.8555,29.9102,30.6026,29.9535
New Zealand,Taxes on goods & services,NZ,9.8258,9.7055,9.7228,9.7641,9.7261
New Zealand,"Taxes on income, profits, & capital gains",NZ,17.1738,17.2979,17.3271,17.983,17.2352
New Zealand,Taxes on int trade & transactions,NZ,0.9363,0.9108,0.9265,0.9001,0.9646
New Zealand,Taxes on payroll & workforce,NZ,0.0,0.0,0.0,0.0,0.0
New Zealand,Taxes on property,NZ,1.9819,1.941,1.933,1.954,2.026
Norway,Customs & other import duties,NO,0.1017,0.0953,0.0879,0.0889,0.0969
Norway,Grants revenue,NO,,,,,
Norway,Grants revenue from foreign govts,NO,0.0127,0.0112,0.0222,0.0442,0.0485
Norway,Grants revenue from int orgs,NO,,,,,
Norway,Grants revenue from other gen govt,NO,0.0,0.0,0.0,0.0,0.0
Norway,Other revenue,NO,,,,,
Norway,Revenue,NO,54.7552,54.6362,55.8621,57.1777,54.4269
Norway,Social contributions,NO,10.8058,10.4588,10.2046,10.7289,11.3601
Norway,Tax revenue,NO,28.3728,28.636,29.4721,29.6291,27.5998
Norway,Taxes on goods & services,NO,12.497,12.2847,11.8825,12.0507,12.6329
Norway,"Taxes on income, profits, & capital gains",NO,14.8822,15.2802,16.5697,16.5159,13.8596
Norway,Taxes on int trade & transactions,NO,0.1084,0.1023,0.0952,0.0979,0.1061
Norway,Taxes on payroll & workforce,NO,0.0145,0.0714,0.0692,0.0703,0.0757
Norway,Taxes on property,NO,0.8668,0.8936,0.8519,0.891,0.9224
Poland,Customs & other import duties,PL,0.0,0.0,0.0,0.0,0.0
Poland,Grants revenue,PL,,,,,
Poland,Grants revenue from foreign govts,PL,,,,,
Poland,Grants revenue from int orgs,PL,,,,,
Poland,Grants revenue from other gen govt,PL,0.0,0.0,0.0,0.0,0.0
Poland,Other revenue,PL,,,,,
Poland,Revenue,PL,38.7211,39.7847,41.2908,41.0352,41.5806
Poland,Social contributions,PL,13.6393,13.7231,13.9538,14.0341,14.4565
Poland,Tax revenue,PL,20.5126,21.1282,21.8708,21.7279,22.0084
Poland,Taxes on goods & services,PL,12.3142,12.7109,13.0148,12.7614,12.8957
Poland,"Taxes on income, profits, & capital gains",PL,6.6677,6.9092,7.3995,7.5239,7.5669
Poland,Taxes on int trade & transactions,PL,0.0,0.0,0.0,0.0,0.0
Poland,Taxes on payroll & workforce,PL,0.2239,0.2254,0.2225,0.2585,0.3306
Poland,Taxes on property,PL,1.2343,1.2101,1.1607,1.1131,1.1518
Portugal,Customs & other import duties,PT,0.0,0.0,0.0,0.0,0.0
Portugal,Grants revenue,PT,1.0417,0.6585,0.685,0.6889,0.8645
Portugal,Grants revenue from foreign govts,PT,0.0099,0.0131,0.0131,0.0155,0.0303
Portugal,Grants revenue from int orgs,PT,1.0319,0.6454,0.672,0.6733,0.8342
Portugal,Grants revenue from other gen govt,PT,0.0,0.0,0.0,0.0,0.0
Portugal,Other revenue,PT,4.7575,4.7217,4.7523,4.72,4.5851
Portugal,Revenue,PT,42.198,41.7481,42.224,41.9617,42.8834
Portugal,Social contributions,PT,11.5879,11.5814,11.6284,11.8296,12.7972
Portugal,Tax revenue,PT,24.8109,24.7864,25.1584,24.7232,24.6366
Portugal,Taxes on goods & services,PT,13.3133,13.4734,13.6553,13.5531,13.1093
Portugal,"Taxes on income, profits, & capital gains",PT,9.806,9.6323,9.8028,9.4515,9.7701
Portugal,Taxes on int trade & transactions,PT,0.0,0.0,0.0,0.0,0.0
Portugal,Taxes on payroll & workforce,PT,0.0,0.0,0.0,0.0,0.0
Portugal,Taxes on property,PT,0.8247,0.8055,0.8123,0.8031,0.8259
Romania,Customs & other import duties,RO,0.0006,0.0055,0.006,0.0065,0.0049
Romania,Grants revenue,RO,,,,,
Romania,Grants revenue from foreign govts,RO,,,,,
Romania,Grants revenue from int orgs,RO,0.7166,0.8362,0.8886,0.9562,1.6619
Romania,Grants revenue from other gen govt,RO,0.0,0.0,0.0,0.0,0.0
Romania,Other revenue,RO,,,,,4.0452
Romania,Revenue,RO,31.8433,30.7847,31.8949,31.7739,32.6988
Romania,Social contributions,RO,8.7748,9.3515,11.4108,11.3011,11.9732
Romania,Tax revenue,RO,17.7897,16.376,15.3323,15.4275,15.1267
Romania,Taxes on goods & services,RO,10.9711,10.007,10.1661,10.3348,10.1357
Romania,"Taxes on income, profits, & capital gains",RO,6.0319,5.7188,4.5832,4.5332,4.4402
Romania,Taxes on int trade & transactions,RO,0.0006,0.0055,0.006,0.0065,0.0049
Romania,Taxes on payroll & workforce,RO,0.0,0.0,0.0,0.0,0.0
Romania,Taxes on property,RO,0.7291,0.599,0.5336,0.5117,0.5111
Russian Federation,Customs & other import duties,RU,0.6679,0.6397,0.6554,0.6774,0.6792
Russian Federation,Grants revenue,RU,0.0,0.0,0.0,0.0003,0.0008
Russian Federation,Grants revenue from foreign govts,RU,0.0,0.0,0.0,0.0,0.0
Russian Federation,Grants revenue from int orgs,RU,0.0,0.0,0.0,0.0003,0.0008
Russian Federation,Grants revenue from other gen govt,RU,-0.0,-0.0,0.0,-0.0,0.0
Russian Federation,Other revenue,RU,10.3272,9.5752,10.7559,13.399,11.5827
Russian Federation,Revenue,RU,36.4132,35.8122,38.4955,40.9043,38.9484
Russian Federation,Social contributions,RU,8.0441,7.0385,7.2285,7.4149,7.7887
Russian Federation,Tax revenue,RU,18.0419,19.1985,20.5111,20.0901,19.5762
Russian Federation,Taxes on goods & services,RU,7.4774,7.6818,7.9553,8.2065,9.3405
Russian Federation,"Taxes on income, profits, & capital gains",RU,6.3216,7.4993,7.7696,8.023,7.9888
Russian Federation,Taxes on int trade & transactions,RU,3.0773,2.8143,3.5629,2.7736,1.7558
Russian Federation,Taxes on payroll & workforce,RU,0.0,0.0,0.0,0.0,0.0
Russian Federation,Taxes on property,RU,1.1654,1.2029,1.2231,1.0863,0.4907
Samoa,Customs & other import duties,WS,2.6043,2.6022,2.7877,2.8434,2.5541
Samoa,Grants revenue,WS,2.1956,1.9755,2.9473,2.0577,8.2941
Samoa,Grants revenue from foreign govts,WS,2.1748,1.9433,2.8993,2.0399,8.2751
Samoa,Grants revenue from int orgs,WS,0.0208,0.0322,0.048,0.0178,0.019
Samoa,Grants revenue from other gen govt,WS,0.0,0.0,0.0,0.0,0.0
Samoa,Other revenue,WS,5.6052,6.5361,7.0511,8.9067,8.1669
Samoa,Revenue,WS,32.6008,34.0282,35.9774,37.6888,43.4717
Samoa,Social contributions,WS,0.5492,0.5474,0.5499,0.5575,0.6108
Samoa,Tax revenue,WS,24.2508,24.9693,25.429,26.167,26.4
Samoa,Taxes on goods & services,WS,16.0375,16.6617,17.0365,17.3905,17.871
Samoa,"Taxes on income, profits, & capital gains",WS,5.4717,5.5467,5.4793,5.8981,5.9748
Samoa,Taxes on int trade & transactions,WS,2.6043,2.6022,2.7877,2.8434,2.5541
Samoa,Taxes on payroll & workforce,WS,0.0,0.0,0.0,0.0,0.0
Samoa,Taxes on property,WS,0.1373,0.1586,0.1256,0.035,0.0
San Marino,Customs & other import duties,SM,0.2005,0.1877,0.1551,0.1645,0.1602
San Marino,Grants revenue,SM,-0.0,0.0,0.0,0.0,2.19
San Marino,Grants revenue from foreign govts,SM,0.0,0.0,0.0,0.0,0.3414
San Marino,Grants revenue from int orgs,SM,0.0,0.0,0.0,0.0,1.8486
San Marino,Grants revenue from other gen govt,SM,0.0,0.0,0.0,0.0,-0.0
San Marino,Other revenue,SM,12.4625,11.1028,9.9832,11.5378,10.2814
San Marino,Revenue,SM,42.3912,40.8356,41.1493,41.6502,41.5827
San Marino,Social contributions,SM,13.2391,13.2639,13.2093,13.1996,13.083
San Marino,Tax revenue,SM,16.6895,16.4688,17.9568,16.9127,16.0282
San Marino,Taxes on goods & services,SM,8.9875,8.4685,8.432,8.0281,7.3085
San Marino,"Taxes on income, profits, & capital gains",SM,6.5329,6.7934,7.0688,7.5651,7.4535
San Marino,Taxes on int trade & transactions,SM,0.2005,0.1877,0.1551,0.1645,0.1602
San Marino,Taxes on payroll & workforce,SM,0.0,0.0,0.0,0.0,0.0
San Marino,Taxes on property,SM,0.6073,0.6081,1.8441,0.6743,0.7077
Seychelles,Customs & other import duties,SC,1.9223,1.3869,1.4797,,
Seychelles,Grants revenue,SC,1.254,0.9017,1.3053,,
Seychelles,Grants revenue from foreign govts,SC,0.0,0.0,0.0,,
Seychelles,Grants revenue from int orgs,SC,1.254,0.9017,1.3053,,
Seychelles,Grants revenue from other gen govt,SC,0.0,0.0,0.0,,
Seychelles,Other revenue,SC,4.7477,3.2378,4.3619,,
Seychelles,Revenue,SC,37.7167,36.1273,38.9739,,
Seychelles,Social contributions,SC,0.0,0.0,0.0,,
Seychelles,Tax revenue,SC,31.715,31.9878,33.3067,,
Seychelles,Taxes on goods & services,SC,18.1602,18.8386,18.5862,,
Seychelles,"Taxes on income, profits, & capital gains",SC,11.1055,11.3283,12.6538,,
Seychelles,Taxes on int trade & transactions,SC,1.9223,1.3869,1.4797,,
Seychelles,Taxes on payroll & workforce,SC,0.0,0.0,0.0,,
Seychelles,Taxes on property,SC,0.0,0.0,0.587,,
Singapore,Customs & other import duties,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Grants revenue,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Grants revenue from foreign govts,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Grants revenue from int orgs,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Grants revenue from other gen govt,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Other revenue,SG,5.1623,6.1971,5.1881,7.8011,5.4695
Singapore,Revenue,SG,18.4836,20.1842,18.2332,21.0406,18.5568
Singapore,Social contributions,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Tax revenue,SG,13.3212,13.9871,13.0451,13.2395,13.0873
Singapore,Taxes on goods & services,SG,4.2325,3.9934,3.8451,3.8114,3.7908
Singapore,"Taxes on income, profits, & capital gains",SG,5.9817,6.7531,6.0676,6.3651,7.0307
Singapore,Taxes on int trade & transactions,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Taxes on payroll & workforce,SG,0.0,0.0,0.0,0.0,0.0
Singapore,Taxes on property,SG,0.99,0.9364,0.9168,0.9323,0.6668
Slovakia,Customs & other import duties,SK,0.0001,0.0,0.0,0.0,0.0
Slovakia,Grants revenue,SK,,,,,
Slovakia,Grants revenue from foreign govts,SK,,,,,
Slovakia,Grants revenue from int orgs,SK,,0.6526,0.9031,0.829,1.4104
Slovakia,Grants revenue from other gen govt,SK,0.0,0.0,0.0,0.0,0.0
Slovakia,Other revenue,SK,,,,,
Slovakia,Revenue,SK,40.0767,38.0752,38.3119,38.8702,39.7066
Slovakia,Social contributions,SK,14.3818,14.7947,14.9363,15.2446,15.8371
Slovakia,Tax revenue,SK,18.6567,19.1177,19.1362,19.2308,19.4458
Slovakia,Taxes on goods & services,SK,11.2242,11.6376,11.5943,11.7697,11.8531
Slovakia,"Taxes on income, profits, & capital gains",SK,7.0032,7.0532,7.1288,7.059,7.1145
Slovakia,Taxes on int trade & transactions,SK,0.0001,0.0,0.0,0.0,0.0
Slovakia,Taxes on payroll & workforce,SK,0.0,0.0,0.0,0.0,0.0
Slovakia,Taxes on property,SK,0.4292,0.4269,0.4131,0.4021,0.4782
Slovenia,Customs & other import duties,SI,0.0,0.0,0.0,0.0,0.0
Slovenia,Grants revenue,SI,,,,,
Slovenia,Grants revenue from foreign govts,SI,,,,,
Slovenia,Grants revenue from int orgs,SI,0.1632,0.3348,0.5266,0.5498,0.6247
Slovenia,Grants revenue from other gen govt,SI,0.0,0.0,0.0,0.0,0.0
Slovenia,Other revenue,SI,,,,,
Slovenia,Revenue,SI,44.2437,44.017,44.2477,43.7548,43.6103
Slovenia,Social contributions,SI,15.6702,15.6864,15.7129,15.9577,17.1746
Slovenia,Tax revenue,SI,22.068,21.7206,21.8731,21.5258,20.5701
Slovenia,Taxes on goods & services,SI,14.6085,14.2292,13.9916,13.6922,12.6436
Slovenia,"Taxes on income, profits, & capital gains",SI,6.8399,6.8751,7.3006,7.2414,7.3166
Slovenia,Taxes on int trade & transactions,SI,0.0,0.0,0.0,0.0,0.0
Slovenia,Taxes on payroll & workforce,SI,0.0489,0.0496,0.0472,0.0479,0.0461
Slovenia,Taxes on property,SI,0.5508,0.5474,0.5152,0.5256,0.5433
Somalia,Customs & other import duties,SO,,2.8084,2.8352,2.5812,2.0529
Somalia,Grants revenue,SO,,2.5776,2.3192,3.1949,6.0939
Somalia,Grants revenue from foreign govts,SO,,1.3711,0.635,0.7393,0.3069
Somalia,Grants revenue from int orgs,SO,,1.2065,1.6842,2.4557,5.787
Somalia,Grants revenue from other gen govt,SO,,0.0,0.0,0.0,0.0
Somalia,Other revenue,SO,,0.4941,0.5702,1.4414,1.7334
Somalia,Revenue,SO,,7.4817,8.0095,9.6631,12.3602
Somalia,Social contributions,SO,,0.0,0.0,0.0,0.0
Somalia,Tax revenue,SO,,4.41,5.1202,5.0268,4.5329
Somalia,Taxes on goods & services,SO,,1.2802,1.7916,1.4427,1.1871
Somalia,"Taxes on income, profits, & capital gains",SO,,0.0929,0.1994,0.2387,0.2553
Somalia,Taxes on int trade & transactions,SO,,2.9713,3.0372,3.0795,2.8424
Somalia,Taxes on payroll & workforce,SO,,0.0552,0.0667,0.1133,0.1934
Somalia,Taxes on property,SO,,0.0034,0.0195,0.0329,0.0546
South Africa,Customs & other import duties,ZA,0.9395,0.9679,1.027,0.9705,0.8327
South Africa,Grants revenue,ZA,0.1604,11.6291,0.1351,0.1851,0.1806
South Africa,Grants revenue from foreign govts,ZA,0.038,0.0283,0.0273,0.031,0.028
South Africa,Grants revenue from int orgs,ZA,0.0164,0.0106,0.0044,0.0,0.0006
South Africa,Grants revenue from other gen govt,ZA,0.1061,11.5902,0.1034,0.1541,0.152
South Africa,Other revenue,ZA,7.9636,7.7798,7.0306,7.5955,8.5864
South Africa,Revenue,ZA,34.9429,46.1215,34.1458,34.8919,34.2891
South Africa,Social contributions,ZA,0.5696,0.5191,0.5408,0.5924,0.3842
South Africa,Tax revenue,ZA,26.2493,26.1935,26.4394,26.5189,25.138
South Africa,Taxes on goods & services,ZA,9.8218,9.6688,9.9872,10.0855,9.5996
South Africa,"Taxes on income, profits, & capital gains",ZA,13.9619,14.0149,13.7885,13.7855,13.008
South Africa,Taxes on int trade & transactions,ZA,0.9505,0.9834,1.0401,0.9852,0.8386
South Africa,Taxes on payroll & workforce,ZA,0.3218,0.3153,0.3255,0.3298,0.2219
South Africa,Taxes on property,ZA,1.193,1.2115,1.2983,1.3327,1.4696
Spain,Customs & other import duties,ES,0.0087,0.0086,0.0081,0.0078,0.0074
Spain,Grants revenue,ES,0.2765,0.3216,0.5527,0.4188,0.4917
Spain,Grants revenue from foreign govts,ES,0.0,0.0,0.0,0.0,0.0
Spain,Grants revenue from int orgs,ES,0.2765,0.3216,0.5527,0.4188,0.4917
Spain,Grants revenue from other gen govt,ES,0.0,0.0,0.0,0.0,0.0
Spain,Other revenue,ES,3.012,2.7734,2.8115,2.9403,2.9101
Spain,Revenue,ES,37.4842,37.5354,38.56,38.5822,40.7169
Spain,Social contributions,ES,12.1717,12.2587,12.4204,12.9106,14.4583
Spain,Tax revenue,ES,22.024,22.1817,22.7753,22.3125,22.8568
Spain,Taxes on goods & services,ES,10.5969,10.6641,10.7853,10.5737,10.2726
Spain,"Taxes on income, profits, & capital gains",ES,9.5083,9.7033,10.2179,10.0254,10.7876
Spain,Taxes on int trade & transactions,ES,0.0087,0.0086,0.0081,0.0078,0.0074
Spain,Taxes on payroll & workforce,ES,0.0,0.0,0.0,0.0,0.0
Spain,Taxes on property,ES,1.9101,1.8057,1.764,1.7056,1.7892
Sweden,Customs & other import duties,SE,0.0,0.0,0.0,0.0,0.0
Sweden,Grants revenue,SE,0.1343,0.1299,0.1286,0.1257,0.1259
Sweden,Grants revenue from foreign govts,SE,0.0675,0.0479,0.0406,0.0437,0.0399
Sweden,Grants revenue from int orgs,SE,0.0668,0.082,0.088,0.0819,0.086
Sweden,Grants revenue from other gen govt,SE,0.0,0.0,0.0,0.0,0.0
Sweden,Other revenue,SE,5.1248,4.9904,5.1633,5.1267,5.2355
Sweden,Revenue,SE,49.7828,49.6537,49.5953,48.62,48.6584
Sweden,Social contributions,SE,3.3003,3.3122,3.4143,3.4079,3.4002
Sweden,Tax revenue,SE,41.2235,41.2212,40.8892,39.9598,39.8969
Sweden,Taxes on goods & services,SE,12.7879,12.6262,12.6415,12.3719,12.5103
Sweden,"Taxes on income, profits, & capital gains",SE,18.4173,18.55,18.1942,17.6831,17.8203
Sweden,Taxes on int trade & transactions,SE,0.0,0.0,0.0,0.0,0.0
Sweden,Taxes on payroll & workforce,SE,9.261,9.3344,9.3656,9.2239,8.8745
Sweden,Taxes on property,SE,0.7572,0.7106,0.6878,0.6808,0.6917
Ukraine,Customs & other import duties,UA,0.8385,0.8012,0.746,0.7507,0.7205
Ukraine,Grants revenue,UA,0.18,0.0583,0.0472,0.033,0.0316
Ukraine,Grants revenue from foreign govts,UA,0.004,0.0036,0.0034,0.0032,0.0035
Ukraine,Grants revenue from int orgs,UA,0.176,0.0547,0.0438,0.0298,0.0281
Ukraine,Grants revenue from other gen govt,UA,-0.0,0.0,0.0,0.0,0.0
Ukraine,Other revenue,UA,7.4392,8.1503,6.8928,6.8848,7.1249
Ukraine,Revenue,UA,38.4784,40.2408,39.52,39.3728,39.9209
Ukraine,Social contributions,UA,5.7167,6.2133,6.5511,7.0138,7.1588
Ukraine,Tax revenue,UA,25.1424,25.819,26.0288,25.4412,25.6056
Ukraine,Taxes on goods & services,UA,14.7859,15.0757,14.6742,13.4386,13.6506
Ukraine,"Taxes on income, profits, & capital gains",UA,8.3427,8.6855,9.4397,9.8757,9.8662
Ukraine,Taxes on int trade & transactions,UA,0.8845,0.8373,0.7863,0.7748,0.7337
Ukraine,Taxes on payroll & workforce,UA,0.0,0.0,0.0,0.0,0.0
Ukraine,Taxes on property,UA,0.4091,0.4131,0.3882,0.4654,0.4479
United Arab Emirates,Customs & other import duties,AE,0.7707,0.6563,0.514,0.5252,0.5094
United Arab Emirates,Grants revenue,AE,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,Grants revenue from foreign govts,AE,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,Grants revenue from int orgs,AE,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,Grants revenue from other gen govt,AE,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,Other revenue,AE,22.0978,16.5442,16.7591,15.882,15.4614
United Arab Emirates,Revenue,AE,30.7398,28.3281,30.81,31.0967,27.912
United Arab Emirates,Social contributions,AE,0.3608,0.3264,0.3119,0.2992,0.9794
United Arab Emirates,Tax revenue,AE,8.2813,11.4574,13.739,14.9156,11.4712
United Arab Emirates,Taxes on goods & services,AE,6.5742,9.795,12.2212,13.4872,2.3742
United Arab Emirates,"Taxes on income, profits, & capital gains",AE,0.8828,0.9553,0.9546,0.8564,8.5508
United Arab Emirates,Taxes on int trade & transactions,AE,0.78,0.6598,0.5157,0.528,0.5105
United Arab Emirates,Taxes on payroll & workforce,AE,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,Taxes on property,AE,0.0168,0.0178,0.0167,0.013,0.0065
United Kingdom,Customs & other import duties,GB,0.0,0.0,0.0,0.0,0.0
United Kingdom,Grants revenue,GB,0.0147,0.0181,0.0068,0.0051,0.0034
United Kingdom,Grants revenue from foreign govts,GB,0.0069,0.0051,0.004,0.0018,0.0
United Kingdom,Grants revenue from int orgs,GB,0.0078,0.013,0.0028,0.0033,0.0034
United Kingdom,Grants revenue from other gen govt,GB,0.0,0.0,0.0,0.0,0.0
United Kingdom,Other revenue,GB,3.3202,3.4485,3.4171,3.2568,3.5402
United Kingdom,Revenue,GB,36.0379,36.6357,36.5417,36.2234,36.3468
United Kingdom,Social contributions,GB,6.1314,6.2929,6.298,6.4395,6.7949
United Kingdom,Tax revenue,GB,26.5716,26.8762,26.8198,26.522,26.0082
United Kingdom,Taxes on goods & services,GB,11.7087,11.7441,11.6802,11.6301,10.9556
United Kingdom,"Taxes on income, profits, & capital gains",GB,11.506,11.6818,11.6009,11.3723,11.7089
United Kingdom,Taxes on int trade & transactions,GB,0.0,0.0,0.0,0.0012,0.0115
United Kingdom,Taxes on payroll & workforce,GB,0.0,0.0878,0.1198,0.1226,0.1345
United Kingdom,Taxes on property,GB,3.1538,3.1859,3.2348,3.2172,3.0496
United States,Customs & other import duties,US,0.2008,0.1977,0.2596,0.3638,0.3285
United States,Grants revenue,US,0.0044,0.0041,0.0035,0.006,0.0036
United States,Grants revenue from foreign govts,US,0.0044,0.0041,0.0035,0.006,0.0036
United States,Grants revenue from int orgs,US,0.0,0.0,0.0,0.0,0.0
United States,Grants revenue from other gen govt,US,0.0,0.0,0.0,0.0,0.0
United States,Other revenue,US,4.8103,4.7592,4.6063,4.3851,4.2915
United States,Revenue,US,31.1794,32.088,30.0745,30.1388,30.6702
United States,Social contributions,US,6.6561,6.6943,6.6539,6.675,7.0094
United States,Tax revenue,US,19.7085,20.6304,18.8108,19.0727,19.3657
United States,Taxes on goods & services,US,4.1734,4.159,4.2505,4.0878,4.1538
United States,"Taxes on income, profits, & capital gains",US,12.3727,12.0038,11.3667,11.6171,11.7113
United States,Taxes on int trade & transactions,US,0.2008,0.1977,0.2596,0.3638,0.3285
United States,Taxes on payroll & workforce,US,0.0101,0.0102,0.0104,0.0106,0.0162
United States,Taxes on property,US,2.9217,4.2303,2.8909,2.9568,3.1161
Uzbekistan,Customs & other import duties,UZ,0.6182,0.6038,0.5171,0.5106,0.6576
Uzbekistan,Grants revenue,UZ,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Grants revenue from foreign govts,UZ,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Grants revenue from int orgs,UZ,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Grants revenue from other gen govt,UZ,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Other revenue,UZ,2.3297,2.2041,3.3333,3.7511,3.831
Uzbekistan,Revenue,UZ,26.1359,23.2929,26.6997,26.9093,26.0674
Uzbekistan,Social contributions,UZ,4.8223,4.3279,4.4285,4.4582,3.3968
Uzbekistan,Tax revenue,UZ,18.9839,16.761,18.9379,18.7,18.8396
Uzbekistan,Taxes on goods & services,UZ,8.7547,8.6827,11.225,11.4025,9.9336
Uzbekistan,"Taxes on income, profits, & capital gains",UZ,6.198,6.2132,5.9821,5.8665,7.5133
Uzbekistan,Taxes on int trade & transactions,UZ,3.003,0.8504,0.763,0.5481,0.6689
Uzbekistan,Taxes on payroll & workforce,UZ,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Taxes on property,UZ,1.0281,1.0147,0.9677,0.8828,0.7238
